indexSequence,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5
CHR-1-Sequence-215,21.4007782101,31.906614786,46.6926070039,0.0,0.0,25.2918287938,24.9027237354,49.4163424125,0.0,0.389105058366,12.8404669261,29.9610894942,57.1984435798,0.0,0.0
CHR-1-Sequence-216,29.1828793774,31.906614786,38.5214007782,0.0,0.389105058366,24.1245136187,29.1828793774,45.5252918288,0.778210116732,0.389105058366,14.3968871595,32.6848249027,52.140077821,0.778210116732,0.0
CHR-1-Sequence-217,21.7898832685,36.5758754864,41.2451361868,0.0,0.389105058366,20.6225680934,32.2957198444,47.0817120623,0.0,0.0,11.673151751,36.9649805447,50.1945525292,0.778210116732,0.389105058366
CHR-1-Sequence-218,10.8949416342,27.626459144,61.0894941634,0.0,0.389105058366,9.33852140078,23.3463035019,66.9260700389,0.389105058366,0.0,3.11284046693,23.7354085603,72.7626459144,0.389105058366,0.0
CHR-1-Sequence-219,13.6186770428,34.6303501946,51.7509727626,0.0,0.0,14.0077821012,28.0155642023,57.9766536965,0.0,0.0,5.44747081712,28.0155642023,66.1478599222,0.389105058366,0.0
CHR-1-Sequence-221,10.8949416342,31.1284046693,57.9766536965,0.0,0.0,8.94941634241,25.6809338521,64.2023346304,0.389105058366,0.778210116732,3.89105058366,17.1206225681,77.8210116732,0.778210116732,0.389105058366
CHR-1-Sequence-222,3.89105058366,19.4552529183,76.6536964981,0.0,0.0,2.33463035019,14.0077821012,81.7120622568,1.55642023346,0.389105058366,0.389105058366,6.61478599222,92.9961089494,0.0,0.0
CHR-1-Sequence-224,12.0622568093,29.5719844358,58.3657587549,0.0,0.0,12.8404669261,20.233463035,66.5369649805,0.389105058366,0.0,1.94552529183,20.6225680934,76.6536964981,0.0,0.778210116732
CHR-1-Sequence-225,35.0194552529,31.1284046693,33.8521400778,0.0,0.0,26.0700389105,31.1284046693,42.0233463035,0.778210116732,0.0,13.2295719844,29.1828793774,57.1984435798,0.389105058366,0.0
CHR-1-Sequence-226,14.7859922179,28.7937743191,56.420233463,0.0,0.0,15.5642023346,21.0116731518,63.0350194553,0.0,0.389105058366,4.66926070039,27.2373540856,66.9260700389,1.1673151751,0.0
CHR-1-Sequence-227,12.0622568093,33.0739299611,54.8638132296,0.0,0.0,12.4513618677,27.626459144,59.53307393,0.389105058366,0.0,5.44747081712,26.8482490272,67.7042801556,0.0,0.0
CHR-1-Sequence-232,32.6848249027,29.9610894942,37.3540856031,0.0,0.0,25.6809338521,28.4046692607,45.5252918288,0.389105058366,0.0,11.673151751,34.6303501946,52.5291828794,0.389105058366,0.778210116732
CHR-1-Sequence-234,25.2918287938,32.2957198444,42.4124513619,0.0,0.0,23.3463035019,32.2957198444,43.9688715953,0.0,0.389105058366,10.5058365759,31.1284046693,58.3657587549,0.0,0.0
CHR-1-Sequence-235,11.673151751,33.4630350195,54.4747081712,0.389105058366,0.0,11.2840466926,29.5719844358,58.7548638132,0.389105058366,0.0,3.11284046693,24.1245136187,71.9844357977,0.778210116732,0.0
CHR-1-Sequence-236,17.1206225681,39.6887159533,43.1906614786,0.0,0.0,15.953307393,29.1828793774,54.8638132296,0.0,0.0,12.4513618677,29.1828793774,57.9766536965,0.389105058366,0.0
CHR-1-Sequence-240,8.56031128405,26.0700389105,65.3696498054,0.0,0.0,5.44747081712,19.8443579767,73.5408560311,0.778210116732,0.389105058366,1.55642023346,15.5642023346,82.4902723735,0.0,0.389105058366
CHR-1-Sequence-241,0.389105058366,18.6770428016,80.9338521401,0.0,0.0,2.33463035019,15.1750972763,81.7120622568,0.778210116732,0.0,0.778210116732,12.8404669261,86.3813229572,0.0,0.0
CHR-1-Sequence-246,16.3424124514,32.2957198444,50.9727626459,0.389105058366,0.0,13.2295719844,23.3463035019,62.2568093385,0.778210116732,0.389105058366,4.66926070039,28.4046692607,66.5369649805,0.389105058366,0.0
CHR-1-Sequence-247,17.5097276265,41.2451361868,41.2451361868,0.0,0.0,21.0116731518,31.5175097276,47.0817120623,0.0,0.389105058366,14.7859922179,33.0739299611,51.7509727626,0.0,0.389105058366
CHR-1-Sequence-249,10.8949416342,30.3501945525,58.7548638132,0.0,0.0,10.5058365759,22.1789883268,66.1478599222,0.778210116732,0.389105058366,1.55642023346,19.4552529183,78.5992217899,0.389105058366,0.0
CHR-1-Sequence-252,11.2840466926,30.7392996109,57.9766536965,0.0,0.0,9.72762645914,22.1789883268,66.1478599222,1.55642023346,0.389105058366,1.55642023346,20.233463035,77.0428015564,1.1673151751,0.0
CHR-1-Sequence-255,12.8404669261,34.2412451362,52.9182879377,0.0,0.0,11.2840466926,23.7354085603,64.9805447471,0.0,0.0,3.11284046693,14.3968871595,82.1011673152,0.389105058366,0.0
CHR-1-Sequence-258,23.7354085603,30.3501945525,45.9143968872,0.0,0.0,18.6770428016,28.0155642023,51.7509727626,1.55642023346,0.0,10.1167315175,29.1828793774,60.7003891051,0.0,0.0
CHR-1-Sequence-264,0.0,9.72762645914,90.2723735409,0.0,0.0,1.1673151751,12.4513618677,85.6031128405,0.778210116732,0.0,1.55642023346,16.7315175097,81.3229571984,0.389105058366,0.0
CHR-1-Sequence-265,12.4513618677,29.5719844358,57.9766536965,0.0,0.0,18.2879377432,23.7354085603,57.5875486381,0.389105058366,0.0,17.5097276265,28.7937743191,53.6964980545,0.0,0.0
CHR-1-Sequence-266,10.1167315175,26.0700389105,63.813229572,0.0,0.0,7.78210116732,26.8482490272,63.4241245136,1.55642023346,0.389105058366,3.50194552529,19.4552529183,76.2645914397,0.389105058366,0.389105058366
CHR-1-Sequence-267,28.0155642023,31.906614786,40.0778210117,0.0,0.0,28.4046692607,22.9571984436,48.6381322957,0.0,0.0,14.7859922179,33.4630350195,51.7509727626,0.0,0.0
CHR-1-Sequence-268,26.4591439689,34.2412451362,39.2996108949,0.0,0.0,28.0155642023,26.8482490272,45.1361867704,0.0,0.0,14.0077821012,35.4085603113,49.8054474708,0.778210116732,0.0
CHR-1-Sequence-269,26.0700389105,30.7392996109,42.8015564202,0.389105058366,0.0,19.8443579767,27.626459144,52.140077821,0.389105058366,0.0,7.78210116732,29.1828793774,63.0350194553,0.0,0.0
CHR-1-Sequence-272,22.9571984436,34.6303501946,41.6342412451,0.389105058366,0.389105058366,18.2879377432,28.7937743191,51.7509727626,1.1673151751,0.0,6.22568093385,28.4046692607,64.9805447471,0.389105058366,0.0
CHR-1-Sequence-275,21.7898832685,33.0739299611,44.3579766537,0.389105058366,0.389105058366,20.233463035,25.2918287938,54.0856031128,0.389105058366,0.0,8.17120622568,29.5719844358,62.2568093385,0.0,0.0
CHR-1-Sequence-276,11.2840466926,28.4046692607,60.3112840467,0.0,0.0,10.8949416342,20.233463035,68.4824902724,0.389105058366,0.0,4.28015564202,19.0661478599,75.0972762646,0.778210116732,0.778210116732
CHR-1-Sequence-277,1.94552529183,13.6186770428,84.4357976654,0.0,0.0,1.55642023346,9.72762645914,87.9377431907,0.389105058366,0.389105058366,0.778210116732,5.05836575875,94.1634241245,0.0,0.0
CHR-1-Sequence-280,24.1245136187,32.6848249027,42.8015564202,0.389105058366,0.0,24.9027237354,30.7392996109,43.579766537,0.778210116732,0.0,18.2879377432,35.0194552529,46.3035019455,0.389105058366,0.0
CHR-1-Sequence-281,21.0116731518,31.1284046693,47.859922179,0.0,0.0,18.6770428016,26.4591439689,54.4747081712,0.389105058366,0.0,11.2840466926,27.2373540856,61.4785992218,0.0,0.0
CHR-1-Sequence-282,13.6186770428,32.6848249027,53.6964980545,0.0,0.0,14.0077821012,25.6809338521,59.53307393,0.778210116732,0.0,6.22568093385,27.2373540856,66.5369649805,0.0,0.0
CHR-1-Sequence-284,7.78210116732,29.9610894942,62.2568093385,0.0,0.0,7.78210116732,26.0700389105,64.9805447471,1.1673151751,0.0,3.11284046693,19.4552529183,77.4319066148,0.0,0.0
CHR-1-Sequence-285,14.0077821012,28.0155642023,57.9766536965,0.0,0.0,14.7859922179,29.9610894942,54.4747081712,0.389105058366,0.389105058366,10.8949416342,28.0155642023,60.7003891051,0.389105058366,0.0
CHR-1-Sequence-286,6.61478599222,25.2918287938,68.093385214,0.0,0.0,10.1167315175,24.513618677,65.3696498054,0.0,0.0,6.22568093385,23.7354085603,69.2607003891,0.389105058366,0.389105058366
CHR-1-Sequence-287,24.1245136187,33.0739299611,42.8015564202,0.0,0.0,23.7354085603,24.9027237354,50.5836575875,0.778210116732,0.0,8.56031128405,31.906614786,59.53307393,0.0,0.0
CHR-1-Sequence-289,14.7859922179,38.5214007782,46.6926070039,0.0,0.0,15.5642023346,28.4046692607,55.2529182879,0.778210116732,0.0,9.33852140078,28.0155642023,61.8677042802,0.389105058366,0.389105058366
CHR-1-Sequence-292,14.7859922179,40.8560311284,44.3579766537,0.0,0.0,16.7315175097,28.0155642023,54.4747081712,0.389105058366,0.389105058366,8.17120622568,29.1828793774,61.8677042802,0.389105058366,0.389105058366
CHR-1-Sequence-294,3.11284046693,21.7898832685,75.0972762646,0.0,0.0,2.33463035019,17.1206225681,80.1556420233,0.0,0.389105058366,0.389105058366,10.5058365759,88.326848249,0.778210116732,0.0
CHR-1-Sequence-295,20.6225680934,30.3501945525,49.0272373541,0.0,0.0,17.5097276265,27.626459144,54.4747081712,0.389105058366,0.0,10.5058365759,28.4046692607,61.0894941634,0.0,0.0
CHR-1-Sequence-296,1.1673151751,19.4552529183,78.9883268482,0.389105058366,0.0,1.55642023346,16.7315175097,80.5447470817,0.778210116732,0.389105058366,2.33463035019,12.0622568093,84.8249027237,0.389105058366,0.389105058366
CHR-1-Sequence-301,19.8443579767,37.3540856031,42.8015564202,0.0,0.0,20.6225680934,31.1284046693,47.859922179,0.389105058366,0.0,15.953307393,31.1284046693,52.9182879377,0.0,0.0
CHR-1-Sequence-304,3.89105058366,19.8443579767,75.0972762646,0.778210116732,0.389105058366,2.33463035019,9.72762645914,85.6031128405,1.1673151751,1.1673151751,0.389105058366,10.8949416342,87.9377431907,0.778210116732,0.0
CHR-1-Sequence-305,11.2840466926,27.2373540856,61.4785992218,0.0,0.0,9.72762645914,23.7354085603,65.3696498054,1.1673151751,0.0,3.11284046693,23.7354085603,72.7626459144,0.389105058366,0.0
CHR-1-Sequence-307,16.3424124514,32.6848249027,50.9727626459,0.0,0.0,15.1750972763,22.9571984436,61.4785992218,0.389105058366,0.0,3.11284046693,20.233463035,75.8754863813,0.778210116732,0.0
CHR-1-Sequence-308,10.5058365759,33.4630350195,56.0311284047,0.0,0.0,8.56031128405,24.9027237354,66.1478599222,0.389105058366,0.0,6.22568093385,18.2879377432,74.7081712062,0.778210116732,0.0
CHR-1-Sequence-309,22.1789883268,33.4630350195,44.3579766537,0.0,0.0,19.0661478599,25.6809338521,54.8638132296,0.0,0.389105058366,5.44747081712,29.1828793774,65.3696498054,0.0,0.0
CHR-1-Sequence-310,16.7315175097,35.0194552529,48.2490272374,0.0,0.0,15.1750972763,26.4591439689,57.9766536965,0.389105058366,0.0,4.66926070039,24.9027237354,70.4280155642,0.0,0.0
CHR-1-Sequence-311,19.4552529183,35.4085603113,45.1361867704,0.0,0.0,17.8988326848,24.9027237354,56.8093385214,0.389105058366,0.0,7.78210116732,33.4630350195,58.7548638132,0.0,0.0
CHR-1-Sequence-316,15.1750972763,29.9610894942,54.8638132296,0.0,0.0,12.8404669261,25.2918287938,60.7003891051,1.1673151751,0.0,3.50194552529,29.5719844358,66.5369649805,0.389105058366,0.0
CHR-1-Sequence-318,15.1750972763,31.906614786,52.140077821,0.389105058366,0.389105058366,11.673151751,30.7392996109,56.8093385214,0.778210116732,0.0,5.05836575875,28.0155642023,66.1478599222,0.778210116732,0.0
CHR-1-Sequence-319,22.5680933852,35.0194552529,42.4124513619,0.0,0.0,22.1789883268,33.4630350195,43.1906614786,1.1673151751,0.0,14.0077821012,26.4591439689,59.1439688716,0.0,0.389105058366
CHR-1-Sequence-320,22.9571984436,36.5758754864,40.46692607,0.0,0.0,28.0155642023,31.1284046693,40.46692607,0.389105058366,0.0,19.4552529183,33.0739299611,47.0817120623,0.389105058366,0.0
CHR-1-Sequence-322,8.94941634241,22.9571984436,68.093385214,0.0,0.0,7.39299610895,20.6225680934,71.5953307393,0.389105058366,0.0,2.72373540856,15.5642023346,81.7120622568,0.0,0.0
CHR-1-Sequence-324,16.7315175097,31.906614786,51.3618677043,0.0,0.0,15.1750972763,26.8482490272,57.5875486381,0.389105058366,0.0,8.94941634241,26.8482490272,64.2023346304,0.0,0.0
CHR-1-Sequence-330,7.78210116732,31.906614786,60.3112840467,0.0,0.0,5.05836575875,22.9571984436,71.5953307393,0.389105058366,0.0,0.778210116732,18.6770428016,80.1556420233,0.389105058366,0.0
CHR-1-Sequence-331,19.4552529183,31.906614786,48.6381322957,0.0,0.0,14.7859922179,25.6809338521,59.1439688716,0.389105058366,0.0,5.05836575875,25.2918287938,69.2607003891,0.389105058366,0.0
CHR-1-Sequence-332,16.7315175097,30.3501945525,52.9182879377,0.0,0.0,18.2879377432,24.9027237354,56.0311284047,0.778210116732,0.0,9.72762645914,25.6809338521,64.2023346304,0.389105058366,0.0
CHR-1-Sequence-334,22.9571984436,35.7976653696,41.2451361868,0.0,0.0,25.2918287938,29.1828793774,43.579766537,1.55642023346,0.389105058366,16.7315175097,24.1245136187,57.9766536965,0.778210116732,0.389105058366
CHR-1-Sequence-336,22.5680933852,32.2957198444,45.1361867704,0.0,0.0,20.6225680934,29.9610894942,49.4163424125,0.0,0.0,14.7859922179,30.7392996109,54.4747081712,0.0,0.0
CHR-1-Sequence-337,11.2840466926,39.2996108949,49.0272373541,0.0,0.389105058366,12.0622568093,33.4630350195,54.0856031128,0.389105058366,0.0,6.61478599222,27.626459144,65.7587548638,0.0,0.0
CHR-1-Sequence-338,35.0194552529,28.0155642023,36.9649805447,0.0,0.0,26.0700389105,29.9610894942,43.579766537,0.389105058366,0.0,17.1206225681,30.7392996109,51.3618677043,0.389105058366,0.389105058366
CHR-1-Sequence-339,20.6225680934,29.5719844358,49.4163424125,0.389105058366,0.0,14.7859922179,25.6809338521,59.1439688716,0.389105058366,0.0,4.66926070039,20.233463035,74.3190661479,0.778210116732,0.0
CHR-1-Sequence-342,17.1206225681,32.2957198444,50.5836575875,0.0,0.0,15.5642023346,27.2373540856,56.8093385214,0.389105058366,0.0,5.44747081712,27.626459144,66.5369649805,0.389105058366,0.0
CHR-1-Sequence-345,14.7859922179,32.2957198444,52.9182879377,0.0,0.0,12.8404669261,30.3501945525,56.420233463,0.389105058366,0.0,3.50194552529,27.2373540856,68.8715953307,0.389105058366,0.0
CHR-1-Sequence-347,2.33463035019,12.0622568093,85.6031128405,0.0,0.0,1.94552529183,13.2295719844,84.046692607,0.389105058366,0.389105058366,1.94552529183,11.2840466926,86.3813229572,0.389105058366,0.0
CHR-1-Sequence-348,3.89105058366,22.9571984436,72.7626459144,0.389105058366,0.0,3.11284046693,13.2295719844,83.2684824903,0.389105058366,0.0,0.778210116732,8.17120622568,91.0505836576,0.0,0.0
CHR-1-Sequence-349,17.5097276265,35.7976653696,46.6926070039,0.0,0.0,17.1206225681,31.5175097276,50.9727626459,0.389105058366,0.0,6.61478599222,23.7354085603,69.2607003891,0.389105058366,0.0
CHR-1-Sequence-355,26.0700389105,31.906614786,42.0233463035,0.0,0.0,25.2918287938,28.0155642023,46.6926070039,0.0,0.0,11.673151751,26.4591439689,61.8677042802,0.0,0.0
CHR-1-Sequence-356,13.6186770428,31.906614786,54.4747081712,0.0,0.0,12.4513618677,27.626459144,59.53307393,0.389105058366,0.0,3.50194552529,28.7937743191,67.3151750973,0.389105058366,0.0
CHR-1-Sequence-358,0.0,7.78210116732,91.8287937743,0.389105058366,0.0,0.0,3.50194552529,95.3307392996,1.1673151751,0.0,0.0,1.1673151751,98.8326848249,0.0,0.0
CHR-1-Sequence-362,19.8443579767,31.5175097276,48.6381322957,0.0,0.0,14.7859922179,29.5719844358,55.2529182879,0.0,0.389105058366,8.94941634241,25.2918287938,65.3696498054,0.389105058366,0.0
CHR-1-Sequence-363,0.389105058366,17.1206225681,82.4902723735,0.0,0.0,0.389105058366,12.4513618677,86.3813229572,0.389105058366,0.389105058366,0.0,1.94552529183,97.6653696498,0.0,0.389105058366
CHR-1-Sequence-364,25.6809338521,34.2412451362,40.0778210117,0.0,0.0,22.1789883268,28.4046692607,49.4163424125,0.0,0.0,12.8404669261,26.0700389105,60.7003891051,0.389105058366,0.0
CHR-1-Sequence-365,1.55642023346,9.33852140078,89.1050583658,0.0,0.0,1.55642023346,7.00389105058,91.0505836576,0.389105058366,0.0,0.389105058366,11.2840466926,87.9377431907,0.0,0.389105058366
CHR-1-Sequence-366,30.3501945525,29.1828793774,40.46692607,0.0,0.0,28.0155642023,28.7937743191,42.4124513619,0.389105058366,0.389105058366,12.0622568093,32.2957198444,54.4747081712,0.778210116732,0.389105058366
CHR-1-Sequence-367,32.2957198444,38.1322957198,29.5719844358,0.0,0.0,29.1828793774,31.5175097276,38.1322957198,0.778210116732,0.389105058366,18.2879377432,30.3501945525,50.9727626459,0.389105058366,0.0
CHR-1-Sequence-369,22.9571984436,31.5175097276,45.5252918288,0.0,0.0,19.0661478599,28.4046692607,51.3618677043,1.1673151751,0.0,10.8949416342,31.1284046693,57.9766536965,0.0,0.0
CHR-1-Sequence-371,24.513618677,35.4085603113,40.0778210117,0.0,0.0,19.0661478599,27.626459144,53.3073929961,0.0,0.0,6.22568093385,26.0700389105,67.7042801556,0.0,0.0
CHR-1-Sequence-373,25.6809338521,38.1322957198,36.186770428,0.0,0.0,20.6225680934,29.5719844358,49.0272373541,0.389105058366,0.389105058366,8.17120622568,22.5680933852,68.8715953307,0.389105058366,0.0
CHR-1-Sequence-374,25.2918287938,37.7431906615,36.9649805447,0.0,0.0,22.5680933852,26.0700389105,50.5836575875,0.389105058366,0.389105058366,8.17120622568,26.0700389105,65.3696498054,0.389105058366,0.0
CHR-1-Sequence-375,26.8482490272,33.8521400778,39.2996108949,0.0,0.0,19.0661478599,25.6809338521,54.8638132296,0.389105058366,0.0,9.72762645914,27.2373540856,62.6459143969,0.389105058366,0.0
CHR-1-Sequence-376,22.5680933852,35.7976653696,41.6342412451,0.0,0.0,25.6809338521,29.1828793774,45.1361867704,0.0,0.0,16.3424124514,35.7976653696,47.4708171206,0.0,0.389105058366
CHR-1-Sequence-377,22.9571984436,29.1828793774,47.859922179,0.0,0.0,21.4007782101,30.3501945525,47.859922179,0.389105058366,0.0,12.4513618677,28.4046692607,59.1439688716,0.0,0.0
CHR-1-Sequence-378,21.0116731518,35.7976653696,42.8015564202,0.389105058366,0.0,17.8988326848,35.0194552529,46.6926070039,0.0,0.389105058366,15.1750972763,28.7937743191,56.0311284047,0.0,0.0
CHR-1-Sequence-380,19.8443579767,36.186770428,43.9688715953,0.0,0.0,17.5097276265,30.7392996109,51.3618677043,0.0,0.389105058366,10.5058365759,25.6809338521,63.4241245136,0.389105058366,0.0
CHR-1-Sequence-383,10.1167315175,30.7392996109,59.1439688716,0.0,0.0,8.94941634241,21.7898832685,68.4824902724,0.389105058366,0.389105058366,2.33463035019,18.2879377432,78.2101167315,0.778210116732,0.389105058366
CHR-1-Sequence-384,11.2840466926,35.4085603113,53.3073929961,0.0,0.0,9.33852140078,27.626459144,63.0350194553,0.0,0.0,4.66926070039,19.4552529183,74.7081712062,1.1673151751,0.0
CHR-1-Sequence-385,5.05836575875,21.0116731518,73.9299610895,0.0,0.0,3.50194552529,16.3424124514,80.1556420233,0.0,0.0,4.28015564202,18.6770428016,77.0428015564,0.0,0.0
CHR-1-Sequence-386,21.0116731518,32.6848249027,45.9143968872,0.0,0.389105058366,17.8988326848,24.513618677,55.6420233463,1.55642023346,0.389105058366,3.89105058366,25.6809338521,70.4280155642,0.0,0.0
CHR-1-Sequence-387,12.4513618677,32.6848249027,54.8638132296,0.0,0.0,8.56031128405,29.5719844358,61.8677042802,0.0,0.0,3.89105058366,22.9571984436,72.373540856,0.778210116732,0.0
CHR-1-Sequence-391,6.61478599222,28.4046692607,64.2023346304,0.389105058366,0.389105058366,3.89105058366,26.0700389105,69.2607003891,0.778210116732,0.0,0.778210116732,17.1206225681,81.7120622568,0.389105058366,0.0
CHR-1-Sequence-394,5.44747081712,30.3501945525,63.4241245136,0.778210116732,0.0,4.28015564202,27.2373540856,67.7042801556,0.0,0.778210116732,0.778210116732,18.2879377432,80.5447470817,0.389105058366,0.0
CHR-1-Sequence-396,1.94552529183,17.8988326848,80.1556420233,0.0,0.0,3.11284046693,17.1206225681,78.9883268482,0.389105058366,0.389105058366,1.55642023346,17.1206225681,81.3229571984,0.0,0.0
CHR-1-Sequence-400,16.3424124514,35.7976653696,47.4708171206,0.389105058366,0.0,15.953307393,29.5719844358,52.140077821,1.55642023346,0.778210116732,5.44747081712,22.9571984436,71.5953307393,0.0,0.0
CHR-1-Sequence-401,8.17120622568,32.6848249027,58.7548638132,0.0,0.389105058366,6.22568093385,26.8482490272,66.5369649805,0.0,0.389105058366,2.33463035019,21.0116731518,76.2645914397,0.0,0.389105058366
CHR-1-Sequence-402,8.94941634241,29.5719844358,61.4785992218,0.0,0.0,9.72762645914,24.513618677,64.9805447471,0.778210116732,0.0,5.44747081712,24.513618677,69.6498054475,0.0,0.389105058366
CHR-1-Sequence-405,1.1673151751,19.4552529183,79.3774319066,0.0,0.0,1.55642023346,20.233463035,77.4319066148,0.389105058366,0.389105058366,5.05836575875,17.5097276265,77.4319066148,0.0,0.0
CHR-1-Sequence-406,19.8443579767,34.2412451362,45.9143968872,0.0,0.0,12.0622568093,32.6848249027,54.4747081712,0.778210116732,0.0,3.11284046693,22.1789883268,73.9299610895,0.778210116732,0.0
CHR-1-Sequence-407,9.72762645914,30.7392996109,59.53307393,0.0,0.0,8.56031128405,22.1789883268,69.2607003891,0.0,0.0,3.11284046693,19.4552529183,77.4319066148,0.0,0.0
CHR-1-Sequence-408,17.5097276265,32.6848249027,49.8054474708,0.0,0.0,20.233463035,25.6809338521,54.0856031128,0.0,0.0,15.953307393,34.2412451362,49.4163424125,0.389105058366,0.0
CHR-1-Sequence-409,16.3424124514,35.0194552529,48.6381322957,0.0,0.0,18.6770428016,28.4046692607,52.140077821,0.778210116732,0.0,17.1206225681,32.6848249027,49.4163424125,0.778210116732,0.0
CHR-1-Sequence-412,31.5175097276,32.6848249027,35.7976653696,0.0,0.0,28.7937743191,27.2373540856,43.579766537,0.389105058366,0.0,14.3968871595,34.6303501946,50.1945525292,0.0,0.778210116732
